"date","activity","value","roll","source"
2021-01-11,"public transport",15.894693815478,21.4162554519364,"TfL Tube"
2021-01-12,"public transport",30.3367923788759,23.6438531548795,"TfL Bus"
2021-01-12,"public transport",15.0880099311935,21.3291939005548,"TfL Tube"
2021-01-13,"public transport",29.8850652893322,23.8869768917362,"TfL Bus"
2021-01-13,"public transport",14.8695630575566,21.4302700874408,"TfL Tube"
2021-01-14,"public transport",29.4993239525191,23.8299732846729,"TfL Bus"
2021-01-14,"public transport",14.7028106665688,21.4680370130749,"TfL Tube"
2021-01-15,"public transport",31.6128902264152,23.7134936432088,"TfL Bus"
2021-01-15,"public transport",15.1791701104569,21.5481190334346,"TfL Tube"
2021-01-16,"public transport",30.0872582716357,23.6908687963549,"TfL Bus"
2021-01-16,"public transport",11.9391377228325,21.1271648582836,"TfL Tube"
2021-01-17,"public transport",35.224802442849,24.0350561990396,"TfL Bus"
2021-01-17,"public transport",14.8107228116257,21.9366846074834,"TfL Tube"
2021-01-18,"public transport",31.8976492538993,24.3930901199592,"TfL Bus"
2021-01-18,"public transport",16.276004459147,22.2021064389209,"TfL Tube"
2021-01-19,"public transport",31.3077269959246,24.5061859939877,"TfL Bus"
2021-01-19,"public transport",15.5944898584052,22.4357905063833,"TfL Tube"
2021-01-20,"public transport",30.3047559381363,25.0594502514267,"TfL Bus"
2021-01-20,"public transport",15.3519470170999,22.2204709048911,"TfL Tube"
2021-01-21,"public transport",31.6933251770997,24.632271242816,"TfL Bus"
2021-01-21,"public transport",15.585772621072,22.3020031524121,"TfL Tube"
2021-01-22,"public transport",32.7770722040234,24.6592985445373,"TfL Bus"
2021-01-22,"public transport",15.8853152069922,22.4560968604041,"TfL Tube"
2021-01-23,"public transport",33.6837082167472,25.0402709115958,"TfL Bus"
2021-01-23,"public transport",13.594287857315,22.6530611857642,"TfL Tube"
2021-01-24,"public transport",31.6725358039228,24.984573869596,"TfL Bus"
2021-01-24,"public transport",13.0976448940784,22.3280481148787,"TfL Tube"
2021-01-25,"public transport",33.2175269209428,24.8468701577174,"TfL Bus"
2021-01-25,"public transport",16.8972879984538,22.5783295569217,"TfL Tube"
2021-01-26,"public transport",31.7955588206568,24.851221501731,"TfL Bus"
2021-01-26,"public transport",16.0523630280841,22.3324579033505,"TfL Tube"
2021-01-27,"public transport",32.0069066130123,24.9628320113073,"TfL Bus"
2021-01-27,"public transport",16.0029371204905,22.7243179136741,"TfL Tube"
2021-01-28,"public transport",32.4685082883777,25.4915841128597,"TfL Bus"
2021-01-28,"public transport",16.0305953993691,23.0363081812063,"TfL Tube"
2021-01-29,"public transport",33.4540805010195,25.4015642530014,"TfL Bus"
2021-01-29,"public transport",16.3310441208199,23.1923478673105,"TfL Tube"
2021-01-30,"public transport",32.5879347327075,25.5545723965424,"TfL Bus"
2021-01-30,"public transport",13.2783861933927,22.8790694794539,"TfL Tube"
2021-01-31,"public transport",36.8485815360975,25.8570186816834,"TfL Bus"
2021-01-31,"public transport",15.7167032621261,23.4639036779332,"TfL Tube"
2021-02-01,"public transport",33.8955506490816,26.0160401421778,"TfL Bus"
2021-02-01,"public transport",17.4203555567839,23.725508007287,"TfL Tube"
2021-02-02,"public transport",33.6464724487107,26.1991406255571,"TfL Bus"
2021-02-02,"public transport",16.7396949012257,23.9351063639169,"TfL Tube"
2021-02-03,"public transport",32.7838923820542,26.7216072480114,"TfL Bus"
2021-02-03,"public transport",16.501676388616,23.8149065126569,"TfL Tube"
2021-02-04,"public transport",33.0398810126979,26.28964619131,"TfL Bus"
2021-02-04,"public transport",16.3874658487003,23.788491219827,"TfL Tube"
2021-02-05,"public transport",35.4927315289144,26.3702592158456,"TfL Bus"
2021-02-05,"public transport",17.2752086491744,24.0315072444833,"TfL Tube"
2021-02-06,"public transport",35.5877852624458,26.7240915818004,"TfL Bus"
2021-02-06,"public transport",14.6051594350577,24.1271297322295,"TfL Tube"
2021-02-07,"public transport",33.7034350704652,26.5845238296365,"TfL Bus"
2021-02-07,"public transport",14.335624824718,23.9124872313537,"TfL Tube"
2021-02-08,"public transport",32.3487285835418,26.1926676220453,"TfL Bus"
2021-02-08,"public transport",17.3329069186138,23.598406963431,"TfL Tube"
2021-02-09,"public transport",31.7255295949893,25.6627385271188,"TfL Bus"
2021-02-09,"public transport",16.6664242544488,22.9596869545478,"TfL Tube"
2021-02-10,"public transport",33.5005968918193,25.6590351626566,"TfL Bus"
2021-02-10,"public transport",17.187793789096,23.2996578367467,"TfL Tube"
2021-02-11,"public transport",33.4034015061759,26.0236259340978,"TfL Bus"
2021-02-11,"public transport",17.0143683520786,23.8330030438888,"TfL Tube"
2021-02-12,"public transport",34.4958750225473,26.284855630165,"TfL Bus"
2021-02-12,"public transport",17.3523263695784,24.2315408836778,"TfL Tube"
2021-02-13,"public transport",35.3733256086561,26.9039553628502,"TfL Bus"
2021-02-13,"public transport",15.2704362420865,24.2996466986027,"TfL Tube"
2021-02-14,"public transport",36.9737336484471,27.1262095356528,"TfL Bus"
2021-02-14,"public transport",16.5597532029577,24.7199740637645,"TfL Tube"
2021-02-15,"public transport",33.7883871340022,27.1162624611822,"TfL Bus"
2021-02-15,"public transport",18.1303714320651,24.7783333768276,"TfL Tube"
2021-02-16,"public transport",33.0355045290578,27.0187873996104,"TfL Bus"
2021-02-16,"public transport",17.4365492235412,24.4563907731654,"TfL Tube"
2021-02-17,"public transport",33.3550728839022,27.0399102934248,"TfL Bus"
2021-02-17,"public transport",17.6271657281588,24.2761148762407,"TfL Tube"
2021-02-18,"public transport",33.4826347373,26.6936693811468,"TfL Bus"
2021-02-18,"public transport",17.4172975375588,24.3549422959406,"TfL Tube"
2021-02-19,"public transport",34.6535995887987,26.7154034611882,"TfL Bus"
2021-02-19,"public transport",17.611423685799,24.5119633407227,"TfL Tube"
2021-02-20,"public transport",38.4214295604971,27.5098033888592,"TfL Bus"
2021-02-20,"public transport",17.8995821399743,25.3018761397267,"TfL Tube"
2021-02-21,"public transport",39.8673924934799,28.4790513919154,"TfL Bus"
2021-02-21,"public transport",18.2993166567483,26.3100059518366,"TfL Tube"
2021-02-22,"public transport",33.5824885058929,28.6193189473129,"TfL Bus"
2021-02-22,"public transport",18.9042054267539,26.3694054955922,"TfL Tube"
2021-02-23,"public transport",35.2059491557338,28.8829091341543,"TfL Bus"
2021-02-23,"public transport",18.8524106154672,26.08733499915,"TfL Tube"
2021-02-24,"public transport",35.0231166255115,28.5335542113696,"TfL Bus"
2021-02-24,"public transport",18.8129500112809,25.5257767139126,"TfL Tube"
2021-02-25,"public transport",35.3352065179724,27.9594752655161,"TfL Bus"
2021-02-25,"public transport",18.2871828792752,25.7744316045707,"TfL Tube"
2021-02-26,"public transport",38.2452210813075,28.5374338409355,"TfL Bus"
2021-02-26,"public transport",19.6520938114528,26.3154545060382,"TfL Tube"
2021-02-27,"public transport",41.4543461802819,29.5443024438689,"TfL Bus"
2021-02-27,"public transport",19.7324785109457,27.3599255703595,"TfL Tube"
2021-02-28,"public transport",41.800485688066,30.6438592384716,"TfL Bus"
2021-02-28,"public transport",19.5984759872224,28.3957548769359,"TfL Tube"
2021-03-01,"public transport",37.9306691591857,31.2019672026374,"TfL Bus"
2021-03-01,"public transport",20.0269956408635,28.5993635682883,"TfL Tube"
2021-03-02,"public transport",36.9757771791973,31.0741754779661,"TfL Bus"
2021-03-02,"public transport",19.3216709436884,27.9123647298813,"TfL Tube"
2021-03-03,"public transport",35.7330194162445,30.1981562877811,"TfL Bus"
2021-03-03,"public transport",19.0791509666384,26.9522513275772,"TfL Tube"
2021-03-04,"public transport",36.9259093606691,29.4275989523553,"TfL Bus"
2021-03-04,"public transport",19.0790686473134,26.7345131649449,"TfL Tube"
2021-03-05,"public transport",38.3275512498476,29.3488782519427,"TfL Bus"
2021-03-05,"public transport",20.1717751661157,26.9483065357882,"TfL Tube"
2021-03-06,"public transport",39.3631723111226,29.8113781597073,"TfL Bus"
2021-03-06,"public transport",19.3560565217223,27.4718120319185,"TfL Tube"
2021-03-07,"public transport",42.4710873593248,30.8135172308737,"TfL Bus"
2021-03-07,"public transport",20.8595486788013,28.5183228477497,"TfL Tube"
2021-03-08,"public transport",45.1354388272341,32.2406614448812,"TfL Bus"
2021-03-08,"public transport",22.4098269424722,29.9667008295419,"TfL Tube"
2021-03-09,"public transport",47.0529333203546,33.8068662801474,"TfL Bus"
2021-03-09,"public transport",22.8341369609141,31.4455755158319,"TfL Tube"
2021-03-10,"public transport",44.7618671046537,35.0749770276793,"TfL Bus"
2021-03-10,"public transport",21.6973917615748,32.1073062280007,"TfL Tube"
2021-03-11,"public transport",47.8177295318346,35.9584749212911,"TfL Bus"
2021-03-11,"public transport",22.1988578668448,32.6818204983784,"TfL Tube"
2021-03-12,"public transport",49.1915532265423,36.5077813961027,"TfL Bus"
2021-03-12,"public transport",22.7246210971518,33.0323082213594,"TfL Tube"
2021-03-13,"public transport",42.6228522461098,35.859267547816,"TfL Bus"
2021-03-13,"public transport",19.2244651954431,32.2110672750716,"TfL Tube"
2021-03-14,"public transport",44.764348695278,35.5063468370292,"TfL Bus"
2021-03-14,"public transport",21.0211432831941,31.6782630872234,"TfL Tube"
2021-03-15,"public transport",50.0429053610315,35.6559841578215,"TfL Bus"
2021-03-15,"public transport",23.9177264978346,32.0454374822919,"TfL Tube"
2021-03-16,"public transport",49.4261825845637,35.8599462662078,"TfL Bus"
2021-03-16,"public transport",23.3502139256744,33.1067122204314,"TfL Tube"
2021-03-17,"public transport",47.8051200964369,37.1896629205733,"TfL Bus"
2021-03-17,"public transport",23.5208377921383,34.1548756486962,"TfL Tube"
2021-03-18,"public transport",48.7575318717595,38.1172168756341,"TfL Bus"
2021-03-18,"public transport",22.7853923822313,34.2232864500913,"TfL Tube"
2021-03-19,"public transport",50.6777187318553,38.0461424835228,"TfL Bus"
2021-03-19,"public transport",24.0972733574402,34.427726879648,"TfL Tube"
2021-03-20,"public transport",41.8975129568929,37.0773410269649,"TfL Bus"
2021-03-20,"public transport",21.2713650108492,33.2868045861667,"TfL Tube"
2021-03-21,"public transport",44.8169618373213,36.3291080211928,"TfL Bus"
2021-03-21,"public transport",23.4114629291416,32.7082410293903,"TfL Tube"
2021-03-22,"public transport",50.9311849151455,36.7290685340923,"TfL Bus"
2021-03-22,"public transport",24.8101060550519,33.033695294549,"TfL Tube"
2021-03-23,"public transport",50.2271521515512,36.7665351222791,"TfL Bus"
2021-03-23,"public transport",24.2066625071216,34.2392707723118,"TfL Tube"
2021-03-24,"public transport",49.4676077350296,38.2673054471947,"TfL Bus"
2021-03-24,"public transport",23.7230089349417,35.2538836039976,"TfL Tube"
2021-03-25,"public transport",49.8742098819074,39.0342760258213,"TfL Bus"
2021-03-25,"public transport",23.7583408054673,35.1524411530101,"TfL Tube"
2021-03-26,"public transport",49.619564139785,38.6966494508291,"TfL Bus"
2021-03-26,"public transport",23.5523417043987,34.8859622440931,"TfL Tube"
2021-03-27,"public transport",46.0776819218362,38.0103935890523,"TfL Bus"
2021-03-27,"public transport",22.9157239005023,34.2172673269769,"TfL Tube"
2021-03-28,"public transport",44.1398994641216,37.1339659740026,"TfL Bus"
2021-03-28,"public transport",21.7259102693015,33.1127803150589,"TfL Tube"
2021-03-29,"public transport",51.841856092269,37.1247110703163,"TfL Bus"
2021-03-29,"public transport",25.9544833506032,33.7439852432904,"TfL Tube"
2021-03-30,"public transport",53.2079420227217,37.9804995744794,"TfL Bus"
2021-03-30,"public transport",27.6144810346004,35.3428994477314,"TfL Tube"
2021-03-31,"public transport",50.9115389319539,39.3423015950816,"TfL Bus"
2021-03-31,"public transport",26.2639159722831,36.7885896676761,"TfL Tube"
2021-04-01,"public transport",47.9231611113745,40.5310540736866,"TfL Bus"
2021-04-01,"public transport",25.8099160560161,36.812205497079,"TfL Tube"
2021-04-02,"public transport",33.5027111719454,37.8905237572707,"TfL Bus"
2021-04-02,"public transport",16.4575354066194,32.6404656692561,"TfL Tube"
2021-04-03,"public transport",44.665900856306,35.0763827866426,"TfL Bus"
2021-04-03,"public transport",22.3809043080351,31.0005778403685,"TfL Tube"
2021-04-04,"public transport",47.1052017366175,33.9779043781306,"TfL Bus"
2021-04-04,"public transport",29.2051192601561,31.3038983993851,"TfL Tube"
2021-04-05,"public transport",26.866835327235,31.4548868667021,"TfL Bus"
2021-04-05,"public transport",12.7990172638361,28.4972163084007,"TfL Tube"
2021-04-06,"public transport",42.2302429944101,32.1790316780851,"TfL Bus"
2021-04-06,"public transport",24.1675036103881,29.2506892143826,"TfL Tube"
2021-04-07,"public transport",40.3853296754289,31.8227499811531,"TfL Bus"
2021-04-07,"public transport",24.8019466722958,28.63657068625,"TfL Tube"
2021-04-08,"public transport",41.5558333482312,30.4009584131179,"TfL Bus"
2021-04-08,"public transport",24.622874422321,30.0803925695588,"TfL Tube"
2021-04-09,"public transport",41.9993836475877,34.2518734815233,"TfL Bus"
2021-04-09,"public transport",24.7467551538155,31.7542323614383,"TfL Tube"
2021-04-10,"public transport",43.6634514985021,34.539367774026,"TfL Bus"
2021-04-10,"public transport",23.3118038261665,32.1002926527028,"TfL Tube"
2021-04-11,"public transport",50.0390000912334,35.7055859982653,"TfL Bus"
2021-04-11,"public transport",29.3430191596041,33.9608982570329,"TfL Tube"
2021-04-12,"public transport",52.2373348854379,37.9058211803353,"TfL Bus"
2021-04-12,"public transport",33.9281853601994,36.7527928535656,"TfL Tube"
2021-04-13,"public transport",49.7243258337937,40.3210172364196,"TfL Bus"
2021-04-13,"public transport",31.7611968649512,38.6206951459123,"TfL Tube"
2021-04-14,"public transport",49.8405058348301,42.4105097185785,"TfL Bus"
2021-04-14,"public transport",32.0227665895465,39.8367620754804,"TfL Tube"
2021-04-15,"public transport",47.6950178424089,42.4584761730239,"TfL Bus"
2021-04-15,"public transport",32.4153732776633,39.6267673719133,"TfL Tube"
2021-04-16,"public transport",51.0946998428775,42.0791265837245,"TfL Bus"
2021-04-16,"public transport",33.8854448155988,39.8164292954109,"TfL Tube"
2021-04-17,"public transport",58.8557178356044,43.6870751483614,"TfL Bus"
2021-04-17,"public transport",41.0113011655146,42.425760195602,"TfL Tube"
2021-04-18,"public transport",63.760507536113,46.9597231879686,"TfL Bus"
2021-04-18,"public transport",43.399232521393,46.3460395706806,"TfL Tube"
2021-04-19,"public transport",59.0042650490191,50.1444526808743,"TfL Bus"
2021-04-19,"public transport",33.3170928095829,47.6047945332608,"TfL Tube"
2021-04-20,"public transport",60.400306003,51.3926318457467,"TfL Bus"
2021-04-20,"public transport",34.5920245883064,47.9263899532755,"TfL Tube"
2021-04-21,"public transport",59.516860785406,50.5700413275458,"TfL Bus"
2021-04-21,"public transport",33.725671554768,46.2793504730679,"TfL Tube"
2021-04-22,"public transport",60.1991082661476,48.6793327223186,"TfL Bus"
2021-04-22,"public transport",34.7169539919357,45.2097168570209,"TfL Tube"
2021-04-23,"public transport",59.3281180725075,48.9255776088673,"TfL Bus"
2021-04-23,"public transport",36.5451189320826,45.5176937415934,"TfL Tube"
2021-04-24,"public transport",60.3690041077888,49.2001193872338,"TfL Bus"
2021-04-24,"public transport",44.1835834751331,47.0096512000519,"TfL Tube"
2021-04-25,"public transport",62.4829197191418,51.1178295092482,"TfL Bus"
2021-04-25,"public transport",44.2767027149043,48.8432001447848,"TfL Tube"
2021-04-26,"public transport",60.2508273944432,52.490896345143,"TfL Bus"
2021-04-26,"public transport",34.0610349839744,48.8813130467812,"TfL Tube"
2021-04-27,"public transport",60.5499049064906,52.3105681859823,"TfL Bus"
2021-04-27,"public transport",34.5942871023398,48.6284657566325,"TfL Tube"
2021-04-28,"public transport",58.9899652108461,50.7436631474486,"TfL Bus"
2021-04-28,"public transport",34.1153672953757,46.6911556583392,"TfL Tube"
2021-04-29,"public transport",60.6063199465528,49.0239581200032,"TfL Bus"
2021-04-29,"public transport",35.376548027281,45.4704896389801,"TfL Tube"
2021-04-30,"public transport",61.6620852314721,49.413496817194,"TfL Bus"
2021-04-30,"public transport",36.7805246103184,46.017871060598,"TfL Tube"
2021-05-01,"public transport",61.1399908352675,49.8101144510162,"TfL Bus"
2021-05-01,"public transport",43.122673513723,47.5433584942843,"TfL Tube"
2021-05-02,"public transport",64.9545220156015,51.9489520257452,"TfL Bus"
2021-05-02,"public transport",47.4679909434788,50.0720478824489,"TfL Tube"
2021-05-03,"public transport",35.1219924977969,50.0356828068083,"TfL Bus"
2021-05-03,"public transport",21.4982705119354,44.2979949897316,"TfL Tube"
2021-05-04,"public transport",59.7258504112302,47.5758986755762,"TfL Bus"
2021-05-04,"public transport",34.1291291347289,43.7172041469278,"TfL Tube"
2021-05-05,"public transport",60.3512268395833,46.1784260506221,"TfL Bus"
2021-05-05,"public transport",34.9017891181907,41.8851784938492,"TfL Tube"
2021-05-06,"public transport",60.3583110967147,43.7266528014543,"TfL Bus"
2021-05-06,"public transport",35.5648028195114,43.7899114188421,"TfL Tube"
2021-05-07,"public transport",62.0773323997871,49.5869202599638,"TfL Bus"
2021-05-07,"public transport",37.1253722275853,46.3582805194431,"TfL Tube"
2021-05-08,"public transport",54.8480137356709,49.3181211767205,"TfL Bus"
2021-05-08,"public transport",35.1562604040789,45.7188402573627,"TfL Tube"
2021-05-09,"public transport",66.6838472296662,50.2591342732878,"TfL Bus"
2021-05-09,"public transport",45.6008700826989,48.1509284141427,"TfL Tube"
2021-05-10,"public transport",61.8729499142208,51.9092351419583,"TfL Bus"
2021-05-10,"public transport",34.8750827772226,48.0231994815919,"TfL Tube"
2021-05-11,"public transport",62.414824379678,51.6359783604623,"TfL Bus"
2021-05-11,"public transport",36.215838368981,48.9742390223638,"TfL Tube"
2021-05-12,"public transport",61.764099584542,52.7753589052871,"TfL Bus"
2021-05-12,"public transport",35.8703163171604,48.3734259177862,"TfL Tube"
2021-05-13,"public transport",57.6199209557701,50.0904331853678,"TfL Bus"
2021-05-13,"public transport",35.59739748768,46.3367828387192,"TfL Tube"
2021-05-14,"public transport",61.1784918214498,50.0944127021802,"TfL Bus"
2021-05-14,"public transport",37.1905721908249,46.4909481037726,"TfL Tube"
2021-05-15,"public transport",59.8186288648062,49.8627753174619,"TfL Bus"
2021-05-15,"public transport",42.4744771165038,47.107114964885,"TfL Tube"
2021-05-16,"public transport",62.3394409621776,50.8884184856018,"TfL Bus"
2021-05-16,"public transport",39.8318387337287,48.347263882453,"TfL Tube"
2021-05-17,"public transport",62.6267451450154,52.2085992620723,"TfL Bus"
2021-05-17,"public transport",38.5295870403109,48.9730414361954,"TfL Tube"
2021-05-18,"public transport",63.3475148007798,52.7097475233318,"TfL Bus"
2021-05-18,"public transport",39.6703989446242,49.8314289633058,"TfL Tube"
2021-05-19,"public transport",63.8005342627377,52.8780085556249,"TfL Bus"
2021-05-19,"public transport",40.7641175758723,49.7958195004384,"TfL Tube"
2021-05-20,"public transport",63.4433998059833,53.1688996536177,"TfL Bus"
2021-05-20,"public transport",41.6189597324477,50.1677874518223,"TfL Tube"
2021-05-21,"public transport",64.0898619018991,53.819255289192,"TfL Bus"
2021-05-21,"public transport",42.7296196011376,50.8738416892431,"TfL Tube"
2021-05-22,"public transport",64.6582612651528,54.4435363064615,"TfL Bus"
2021-05-22,"public transport",54.4731728880284,53.1110561100745,"TfL Tube"
2021-05-23,"public transport",69.3719470084911,57.1978888861629,"TfL Bus"
2021-05-23,"public transport",49.7878831407797,55.2471007911338,"TfL Tube"
2021-05-24,"public transport",62.1392605019298,58.1785723296312,"TfL Bus"
2021-05-24,"public transport",38.9497753889064,54.5871313992037,"TfL Tube"
2021-05-25,"public transport",63.4206582673064,57.5429940657992,"TfL Bus"
2021-05-25,"public transport",40.3234201653898,54.0665881944045,"TfL Tube"
2021-05-26,"public transport",64.224027318326,55.4595673987327,"TfL Bus"
2021-05-26,"public transport",41.6646848060465,51.5013870840978,"TfL Tube"
2021-05-27,"public transport",65.2268184196317,53.7069492667909,"TfL Bus"
2021-05-27,"public transport",43.2131199109047,51.0032148966445,"TfL Tube"
2021-05-28,"public transport",65.5286008631663,54.8001899643959,"TfL Bus"
2021-05-28,"public transport",45.1125235904749,52.18474215342,"TfL Tube"
2021-05-29,"public transport",70.0192399573366,56.4270021236981,"TfL Bus"
2021-05-29,"public transport",54.4434797812367,55.0297810469711,"TfL Tube"
2021-05-30,"public transport",79.8110020796584,60.4792549432013,"TfL Bus"
2021-05-30,"public transport",65.6041807747293,60.5331638510724,"TfL Tube"
2021-05-31,"public transport",44.2273584164092,60.6780550661445,"TfL Bus"
2021-05-31,"public transport",30.408364574892,55.6608784535339,"TfL Tube"
2021-06-01,"public transport",56.3034644817329,57.2595842951422,"TfL Bus"
2021-06-01,"public transport",41.0466290467767,53.1206398793479,"TfL Tube"
2021-06-02,"public transport",55.5285949799626,53.2756563363087,"TfL Bus"
2021-06-02,"public transport",41.4120563157214,47.7900926557463,"TfL Tube"
2021-06-03,"public transport",56.012576189064,46.4198634292227,"TfL Bus"
2021-06-03,"public transport",42.8788187266055,46.2272149021079,"TfL Tube"
2021-06-04,"public transport",53.3007245070887,49.4975520352788,"TfL Bus"
2021-06-04,"public transport",41.6267834447006,47.4008833157028,"TfL Tube"
2021-06-05,"public transport",70.6158820937564,51.6250623224142,"TfL Bus"
2021-06-05,"public transport",52.214262915449,51.1515863131979,"TfL Tube"
2021-06-06,"public transport",72.6685041819852,55.6167931512356,"TfL Bus"
2021-06-06,"public transport",53.0068607936084,55.1874052375991,"TfL Tube"
2021-06-07,"public transport",62.5046258426667,57.991091968465,"TfL Bus"
2021-06-07,"public transport",40.455002757003,56.1559888613099,"TfL Tube"
2021-06-08,"public transport",64.443414511349,59.4155075851168,"TfL Bus"
2021-06-08,"public transport",42.0279385675228,55.3315156527977,"TfL Tube"
2021-06-09,"public transport",64.4808864524712,57.0838904438009,"TfL Bus"
2021-06-09,"public transport",42.9461354389206,52.8378377662203,"TfL Tube"
2021-06-10,"public transport",64.3501801177363,54.4583119553814,"TfL Bus"
2021-06-10,"public transport",43.7638390368251,51.781056697404,"TfL Tube"
2021-06-11,"public transport",66.1295243963732,55.4488455030283,"TfL Bus"
2021-06-11,"public transport",43.8991904018173,52.5139563445238,"TfL Tube"
2021-06-12,"public transport",71.5340214661511,56.7291110443278,"TfL Bus"
2021-06-12,"public transport",54.5360301708084,55.3084172898046,"TfL Tube"
2021-06-13,"public transport",76.9512459279787,60.1662902168129,"TfL Bus"
2021-06-13,"public transport",60.8576334024201,59.6673549717677,"TfL Tube"
2021-06-14,"public transport",63.8964393323915,62.5434407282772,"TfL Bus"
2021-06-14,"public transport",40.6660007593466,58.9057944944162,"TfL Tube"
2021-06-15,"public transport",64.9080460655542,61.9070595892358,"TfL Bus"
2021-06-15,"public transport",42.2051356830909,57.7172187630843,"TfL Tube"
2021-06-16,"public transport",64.7687220901601,59.1790318944203,"TfL Bus"
2021-06-16,"public transport",43.0243968110322,54.3323391634279,"TfL Tube"
2021-06-17,"public transport",63.6569629822328,54.7322433891155,"TfL Bus"
2021-06-17,"public transport",43.3696518091524,51.7998451715099,"TfL Tube"
2021-06-18,"public transport",62.2272863339065,54.8800288250184,"TfL Bus"
2021-06-18,"public transport",44.5418140924601,51.9705671145764,"TfL Tube"
2021-06-19,"public transport",67.9079017541956,55.6423908390199,"TfL Bus"
2021-06-19,"public transport",52.1838824682223,53.8445566073146,"TfL Tube"
2021-06-20,"public transport",71.6956248174432,57.9404463225161,"TfL Bus"
2021-06-20,"public transport",54.795400600576,56.6745088394223,"TfL Tube"
2021-06-21,"public transport",62.9252047872482,59.4681592648646,"TfL Bus"
2021-06-21,"public transport",41.0379325496707,56.4411087242595,"TfL Tube"
2021-06-22,"public transport",65.3486864309189,59.413519058325,"TfL Bus"
2021-06-22,"public transport",43.5853686946873,55.9388714783952,"TfL Tube"
2021-06-23,"public transport",65.4824436773617,57.8386659368437,"TfL Bus"
2021-06-23,"public transport",43.9996125988848,53.8820927627639,"TfL Tube"
2021-06-24,"public transport",65.4565489714182,55.4051139585986,"TfL Bus"
2021-06-24,"public transport",44.7062995795082,52.8024132146357,"TfL Tube"
2021-06-25,"public transport",66.0008594254918,56.3685456254673,"TfL Bus"
2021-06-25,"public transport",45.1965473753927,53.489668617535,"TfL Tube"
2021-06-26,"public transport",69.8139226075133,57.2366048907958,"TfL Bus"
2021-06-26,"public transport",58.2406232803064,56.2020591197879,"TfL Tube"
2021-06-27,"public transport",71.8338902357125,60.1783844964776,"TfL Bus"
2021-06-27,"public transport",58.2570164098144,59.1498798448199,"TfL Tube"
2021-06-28,"public transport",63.3057446163056,61.8069434215053,"TfL Bus"
2021-06-28,"public transport",41.6816415036791,58.3327694326749,"TfL Tube"
2021-06-29,"public transport",64.2373143808434,61.0528790048821,"TfL Bus"
2021-06-29,"public transport",44.0344652989396,57.3700993893716,"TfL Tube"
2021-06-30,"public transport",64.5774216936731,58.2753563055668,"TfL Bus"
2021-06-30,"public transport",43.6154581344683,54.2441517196748,"TfL Tube"
2021-07-01,"public transport",65.538056762461,55.2843003414815,"TfL Bus"
2021-07-01,"public transport",45.2157789432511,52.7000195310451,"TfL Tube"
2021-07-02,"public transport",65.7629400090342,56.1402050318101,"TfL Bus"
2021-07-02,"public transport",44.8758949633148,53.3742879721632,"TfL Tube"
2021-07-03,"public transport",69.8888980442465,57.0677783643499,"TfL Bus"
2021-07-03,"public transport",53.5772589980381,55.4963265506877,"TfL Tube"
2021-07-04,"public transport",74.5823751891135,59.9201718442084,"TfL Bus"
2021-07-04,"public transport",56.1393226761883,58.5774955461695,"TfL Tube"
2021-07-05,"public transport",64.5881907572814,61.3449829481738,"TfL Bus"
2021-07-05,"public transport",42.1088246954116,57.9658236176563,"TfL Tube"
2021-07-06,"public transport",63.1338020815075,60.5740960631124,"TfL Bus"
2021-07-06,"public transport",44.5765736064809,56.9580497148602,"TfL Tube"
2021-07-07,"public transport",65.3123187531384,58.6344868227317,"TfL Bus"
2021-07-07,"public transport",46.5395187889846,54.6283644798561,"TfL Tube"
2021-07-08,"public transport",64.0836802412212,55.7632727034322,"TfL Bus"
2021-07-08,"public transport",43.8385694573066,52.7990410891501,"TfL Tube"
2021-07-09,"public transport",65.2751080723944,56.1085101430048,"TfL Bus"
2021-07-09,"public transport",44.5067562232963,53.4475035918318,"TfL Tube"
2021-07-10,"public transport",69.3023380748177,56.979755658737,"TfL Bus"
2021-07-10,"public transport",54.6217071560301,55.4525254305787,"TfL Tube"
2021-07-11,"public transport",82.4030548885405,60.5758877305153,"TfL Bus"
2021-07-11,"public transport",77.7311635988043,62.52552821017,"TfL Tube"
2021-07-12,"public transport",61.9668063114936,65.1152763321967,"TfL Bus"
2021-07-12,"public transport",39.0917680847969,61.3747991911114,"TfL Tube"
2021-07-13,"public transport",64.8213746003751,64.276887530694,"TfL Bus"
2021-07-13,"public transport",41.0985674183807,60.2477774369173,"TfL Tube"
2021-07-14,"public transport",64.338083132167,61.635831147794,"TfL Bus"
2021-07-14,"public transport",42.3403543377604,55.9125882119683,"TfL Tube"
2021-07-15,"public transport",63.8662388584917,53.9318846776379,"TfL Bus"
2021-07-15,"public transport",42.9249258946537,51.2116160466608,"TfL Tube"
2021-07-16,"public transport",65.5522338600639,54.9916825859847,"TfL Bus"
2021-07-16,"public transport",43.6165453239559,51.9624212607819,"TfL Tube"
2021-07-17,"public transport",72.1425827745643,56.3972805973796,"TfL Bus"
2021-07-17,"public transport",51.7761177551633,54.6027141149505,"TfL Tube"
2021-07-18,"public transport",77.7134488386369,59.6560133293614,"TfL Bus"
2021-07-18,"public transport",58.843200426833,58.938436410553,"TfL Tube"
2021-07-19,"public transport",60.9709931328291,61.5164460160066,"TfL Bus"
2021-07-19,"public transport",40.1536481479941,57.8880766285681,"TfL Tube"
